2721,Kepler-633,Transit,1.0,8.50340718,,,,634.0,13.716,5899.0,1.02,1.15,2016-05-10,Kepler-633 b,,,,1.63,2016.0,http://exoplanet.eu/catalog/kepler-633_b/,,,,,
2722,Kepler-634,Transit,1.0,5.16950177,,,,757.0,13.55,6075.0,1.03,1.24,2016-05-10,Kepler-634 b,,,,1.89,2016.0,http://exoplanet.eu/catalog/kepler-634_b/,,,,,
2723,Kepler-635,Transit,1.0,23.44971004,,,,826.0,13.31,6174.0,1.33,1.51,2016-05-10,Kepler-635 b,,,,2.64,2016.0,http://exoplanet.eu/catalog/kepler-635_b/,,,,,
2724,Kepler-636,Transit,1.0,16.08066115,,,,341.0,13.653,5203.0,0.85,0.8,2016-05-10,Kepler-636 b,,,,4.45,2016.0,http://exoplanet.eu/catalog/kepler-636_b/,,,,,
2725,Kepler-637,Transit,1.0,23.20584623,,,,1575.0,13.413,6096.0,1.64,2.56,2016-05-10,Kepler-637 b,,,,4.75,2016.0,http://exoplanet.eu/catalog/kepler-637_b/,,,,,
2726,Kepler-638,Transit,1.0,6.07972888,,,,426.0,13.532,5382.0,0.88,0.93,2016-05-10,Kepler-638 b,,,,1.83,2016.0,http://exoplanet.eu/catalog/kepler-638_b/,,,,,
2727,Kepler-639,Transit,1.0,10.21420496,,,,680.0,13.336,5896.0,1.14,1.29,2016-05-10,Kepler-639 b,,,,2.38,2016.0,http://exoplanet.eu/catalog/kepler-639_b/,,,,,
2728,Kepler-640,Transit,1.0,22.24813967,,,,538.0,13.721,5653.0,1.01,0.94,2016-05-10,Kepler-640 b,,,,2.56,2016.0,http://exoplanet.eu/catalog/kepler-640_b/,,,,,
2729,Kepler-641,Transit,1.0,9.48961571,,,,673.0,13.774,5713.0,1.02,1.13,2016-05-10,Kepler-641 b,,,,1.85,2016.0,http://exoplanet.eu/catalog/kepler-641_b/,,,,,
2730,Kepler-642,Transit,1.0,4.41745855,,,,1022.0,13.343,6570.0,1.4,1.66,2016-05-10,Kepler-642 b,,,,2.9,2016.0,http://exoplanet.eu/catalog/kepler-642_b/,,,,,
2731,Kepler-643,Transit,1.0,16.33889626,,,,1029.0,13.781,4908.0,1.0,2.52,2016-05-10,Kepler-643 b,,,,10.16,2016.0,http://exoplanet.eu/catalog/kepler-643_b/,,,,,
2732,Kepler-644,Transit,1.0,3.1739171,,,,1413.0,13.949,6747.0,1.49,1.81,2016-05-10,Kepler-644 b,,,,3.15,2016.0,http://exoplanet.eu/catalog/kepler-644_b/,,,,,
2733,Kepler-645,Transit,1.0,3.27582262,,,,901.0,13.992,6170.0,1.13,1.21,2016-05-10,Kepler-645 b,,,,2.1,2016.0,http://exoplanet.eu/catalog/kepler-645_b/,,,,,
2734,Kepler-646,Transit,1.0,15.87364565,,,,513.0,13.766,5634.0,0.93,0.91,2016-05-10,Kepler-646 b,,,,1.99,2016.0,http://exoplanet.eu/catalog/kepler-646_b/,,,,,
2735,Kepler-647,Transit,1.0,16.2254649,,,,789.0,13.965,6020.0,1.03,1.07,2016-05-10,Kepler-647 b,,,,1.17,2016.0,http://exoplanet.eu/catalog/kepler-647_b/,,,,,
2736,Kepler-648,Transit,1.0,17.4211749,,,,665.0,13.939,5741.0,1.05,0.98,2016-05-10,Kepler-648 b,,,,3.22,2016.0,http://exoplanet.eu/catalog/kepler-648_b/,,,,,
2737,Kepler-649,Transit,1.0,29.90722674,,,,525.0,13.437,5871.0,0.97,0.94,2016-05-10,Kepler-649 b,,,,2.26,2016.0,http://exoplanet.eu/catalog/kepler-649_b/,,,,,
2738,Kepler-65,Transit,3.0,2.15491,0.035,,,,11.018,6211.0,1.25,1.41,2014-05-14,Kepler-65 b,,,,1.42,2012.0,http://exoplanet.eu/catalog/kepler-65_b/,,2013-04,,,
2739,Kepler-65,Transit,3.0,5.859944,0.068,,,,11.018,6211.0,1.25,1.41,2014-05-14,Kepler-65 c,,,,2.58,2012.0,http://exoplanet.eu/catalog/kepler-65_c/,,2013-04,,,
2740,Kepler-65,Transit,3.0,8.13123,0.084,,,,11.018,6211.0,1.25,1.41,2014-05-14,Kepler-65 d,,,,1.52,2012.0,http://exoplanet.eu/catalog/kepler-65_d/,,2013-04,,,
2741,Kepler-650,Transit,1.0,3.03214559,,,,805.0,13.684,5849.0,1.08,1.35,2016-05-10,Kepler-650 b,,,,2.96,2016.0,http://exoplanet.eu/catalog/kepler-650_b/,,,,,
2742,Kepler-651,Transit,1.0,21.38521506,,,,537.0,13.94,5522.0,0.92,0.87,2016-05-10,Kepler-651 b,,,,2.37,2016.0,http://exoplanet.eu/catalog/kepler-651_b/,,,,,
2743,Kepler-652,Transit,1.0,4.18200253,,,,423.0,13.393,5490.0,0.97,0.88,2016-05-10,Kepler-652 b,,,,2.49,2016.0,http://exoplanet.eu/catalog/kepler-652_b/,,,,,
2744,Kepler-653,Transit,2.0,14.70748976,,,,593.0,13.387,5665.0,1.02,1.19,2016-05-10,Kepler-653 b,,,,1.95,2016.0,http://exoplanet.eu/catalog/kepler-653_b/,,,,,
2745,Kepler-653,Transit,2.0,0.90037648,,,,593.0,13.387,5665.0,1.02,1.19,2016-05-10,Kepler-653 c,,,,0.78,2016.0,http://exoplanet.eu/catalog/kepler-653_c/,,,,,
2746,Kepler-654,Transit,1.0,13.72465129,,,,661.0,13.645,5865.0,1.04,1.11,2016-05-10,Kepler-654 b,,,,2.07,2016.0,http://exoplanet.eu/catalog/kepler-654_b/,,,,,
2747,Kepler-655,Transit,1.0,46.4063358,,,,783.0,13.489,6170.0,1.15,1.24,2016-05-10,Kepler-655 b,,,,2.71,2016.0,http://exoplanet.eu/catalog/kepler-655_b/,,,,,
2748,Kepler-656,Transit,1.0,1.26025909,,,,867.0,15.342,5281.0,0.86,0.82,2016-05-10,Kepler-656 b,,,,3.12,2016.0,http://exoplanet.eu/catalog/kepler-656_b/,,,,,
2749,Kepler-657,Transit,1.0,24.54350418,,,,1244.0,15.344,5808.0,1.01,1.01,2016-05-10,Kepler-657 b,,,,3.52,2016.0,http://exoplanet.eu/catalog/kepler-657_b/,,,,,
2750,Kepler-658,Transit,1.0,1.28707676,,,,341.0,15.488,4103.0,0.63,0.6,2016-05-10,Kepler-658 b,,,,1.63,2016.0,http://exoplanet.eu/catalog/kepler-658_b/,,,,,
2751,Kepler-659,Transit,1.0,17.671796,,,,688.0,15.556,4870.0,0.79,0.74,2016-05-10,Kepler-659 b,,,,2.5,2016.0,http://exoplanet.eu/catalog/kepler-659_b/,,,,,
2752,Kepler-66,Transit,1.0,17.815815,0.1352,,,1107.0,15.3,5962.0,1.04,0.97,2014-05-14,Kepler-66 b,,,,2.8,2013.0,http://exoplanet.eu/catalog/kepler-66_b/,,2013-07,4.0,G0 V,
2753,Kepler-660,Transit,1.0,9.27358194,,,,564.0,15.302,4779.0,0.75,0.71,2016-05-10,Kepler-660 b,,,,2.57,2016.0,http://exoplanet.eu/catalog/kepler-660_b/,,,,,
2754,Kepler-661,Transit,1.0,6.02930132,,,,558.0,15.784,4483.0,0.7,0.67,2016-05-10,Kepler-661 b,,,,3.07,2016.0,http://exoplanet.eu/catalog/kepler-661_b/,,,,,
2755,Kepler-662,Transit,1.0,21.67697486,,,,641.0,15.377,4897.0,0.79,0.74,2016-05-10,Kepler-662 b,,,,2.18,2016.0,http://exoplanet.eu/catalog/kepler-662_b/,,,,,
2756,Kepler-663,Transit,1.0,4.99678284,,,,1030.0,15.861,5264.0,0.86,0.82,2016-05-10,Kepler-663 b,,,,2.6,2016.0,http://exoplanet.eu/catalog/kepler-663_b/,,,,,
2757,Kepler-664,Transit,1.0,2.52559332,,,,1386.0,15.509,5754.0,1.01,1.02,2016-05-10,Kepler-664 b,,,,2.66,2016.0,http://exoplanet.eu/catalog/kepler-664_b/,,,,,
2758,Kepler-665,Transit,1.0,16.01310205,,,,651.0,15.39,4913.0,0.79,0.74,2016-05-10,Kepler-665 b,,,,2.6,2016.0,http://exoplanet.eu/catalog/kepler-665_b/,,,,,
2759,Kepler-666,Transit,1.0,4.49876092,,,,1330.0,15.395,5887.0,1.03,1.05,2016-05-10,Kepler-666 b,,,,2.4,2016.0,http://exoplanet.eu/catalog/kepler-666_b/,,,,,
2760,Kepler-667,Transit,1.0,41.43962808,,,,907.0,15.4,5327.0,0.91,0.87,2016-05-10,Kepler-667 b,,,,4.73,2016.0,http://exoplanet.eu/catalog/kepler-667_b/,,,,,
2761,Kepler-668,Transit,1.0,8.35390639,,,,877.0,15.317,5352.0,0.87,0.82,2016-05-10,Kepler-668 b,,,,2.7,2016.0,http://exoplanet.eu/catalog/kepler-668_b/,,,,,
2762,Kepler-669,Transit,1.0,4.12554687,,,,1778.0,15.506,6038.0,1.15,1.2,2016-05-10,Kepler-669 b,,,,4.83,2016.0,http://exoplanet.eu/catalog/kepler-669_b/,,,,,
2763,Kepler-67,Transit,1.0,15.7259,0.1171,,,1107.0,16.4,5331.0,0.86,0.78,2014-05-14,Kepler-67 b,,,,2.94,2013.0,http://exoplanet.eu/catalog/kepler-67_b/,,2013-07,4.9,G9 V,
2764,Kepler-670,Transit,1.0,2.81650485,,,,980.0,15.052,5709.0,0.99,0.99,2016-05-10,Kepler-670 b,,,,13.18,2016.0,http://exoplanet.eu/catalog/kepler-670_b/,,,,,
2765,Kepler-671,Transit,1.0,4.28095859,,,,1139.0,15.356,5624.0,0.97,0.95,2016-05-10,Kepler-671 b,,,,2.69,2016.0,http://exoplanet.eu/catalog/kepler-671_b/,,,,,
2766,Kepler-672,Transit,1.0,38.3774623,,,,1011.0,15.172,5627.0,0.95,0.92,2016-05-10,Kepler-672 b,,,,2.5,2016.0,http://exoplanet.eu/catalog/kepler-672_b/,,,,,
2767,Kepler-673,Transit,1.0,3.72873109,,,,978.0,15.523,5355.0,0.88,0.84,2016-05-10,Kepler-673 b,,,,6.54,2016.0,http://exoplanet.eu/catalog/kepler-673_b/,,,,,
2768,Kepler-674,Transit,1.0,2.24338185,,,,302.0,15.135,4192.0,0.6,0.57,2016-05-10,Kepler-674 b,,,,1.69,2016.0,http://exoplanet.eu/catalog/kepler-674_b/,,,,,
2769,Kepler-675,Transit,1.0,2.33743801,,,,651.0,15.334,4945.0,0.79,0.75,2016-05-10,Kepler-675 b,,,,2.44,2016.0,http://exoplanet.eu/catalog/kepler-675_b/,,,,,
2770,Kepler-676,Transit,1.0,11.59822172,,,,243.0,15.937,3701.0,0.51,0.49,2016-05-10,Kepler-676 b,,,,3.04,2016.0,http://exoplanet.eu/catalog/kepler-676_b/,,,,,
2771,Kepler-677,Transit,1.0,6.57531678,,,,1180.0,15.312,5723.0,1.0,0.99,2016-05-10,Kepler-677 b,,,,5.38,2016.0,http://exoplanet.eu/catalog/kepler-677_b/,,,,,
2772,Kepler-678,Transit,1.0,7.27503724,,,,875.0,15.08,5520.0,0.94,0.91,2016-05-10,Kepler-678 b,,,,5.14,2016.0,http://exoplanet.eu/catalog/kepler-678_b/,,,,,
2773,Kepler-679,Transit,1.0,12.39358604,,,,968.0,15.505,5403.0,0.87,0.84,2016-05-10,Kepler-679 b,,,,3.01,2016.0,http://exoplanet.eu/catalog/kepler-679_b/,,,,,
2774,Kepler-68,Transit,3.0,5.39875,,,2.6,135.0,9.99,5793.0,1.08,1.24,2016-10-27,Kepler-68 b,,,5.97,2.33,2013.0,http://exoplanet.eu/catalog/kepler-68_b/,http://exoplanets.org/detail/Kepler-68_b,2013-03,,,0.194
2775,Kepler-68,Transit,3.0,9.60504,,,,135.0,9.99,5793.0,1.08,1.24,2016-10-27,Kepler-68 c,,,7.2,1.0,2013.0,http://exoplanet.eu/catalog/kepler-68_c/,http://exoplanets.org/detail/Kepler-68_c,2013-03,,,0.194
2776,Kepler-68,Radial Velocity,3.0,625.0,,,,135.0,9.99,5793.0,1.08,1.24,2016-10-27,Kepler-68 d,,,267.0,,2013.0,http://exoplanet.eu/catalog/kepler-68_d/,http://exoplanets.org/detail/Kepler-68_d,2013-03,,,0.194
2777,Kepler-680,Transit,1.0,3.68992629,,,,1342.0,15.242,5890.0,1.08,1.11,2016-05-10,Kepler-680 b,,,,2.42,2016.0,http://exoplanet.eu/catalog/kepler-680_b/,,,,,
2778,Kepler-681,Transit,1.0,26.39435646,,,,666.0,15.234,5021.0,0.8,0.76,2016-05-10,Kepler-681 b,,,,3.08,2016.0,http://exoplanet.eu/catalog/kepler-681_b/,,,,,
2779,Kepler-682,Transit,1.0,12.61190667,,,,951.0,15.14,5559.0,0.92,0.89,2016-05-10,Kepler-682 b,,,,7.37,2016.0,http://exoplanet.eu/catalog/kepler-682_b/,,,,,
2780,Kepler-683,Transit,1.0,2.53918318,,,,976.0,15.026,5703.0,0.96,0.95,2016-05-10,Kepler-683 b,,,,1.97,2016.0,http://exoplanet.eu/catalog/kepler-683_b/,,,,,
2781,Kepler-684,Transit,1.0,6.77030201,,,,1066.0,15.591,5493.0,0.89,0.86,2016-05-10,Kepler-684 b,,,,3.36,2016.0,http://exoplanet.eu/catalog/kepler-684_b/,,,,,
2782,Kepler-685,Transit,1.0,1.6255222,,,,1145.0,15.001,5963.0,1.11,1.16,2016-05-10,Kepler-685 b,,,,10.58,2016.0,http://exoplanet.eu/catalog/kepler-685_b/,,,,,
2783,Kepler-686,Transit,1.0,1.59474546,,,,1203.0,15.53,5649.0,0.94,0.92,2016-05-10,Kepler-686 b,,,,12.15,2016.0,http://exoplanet.eu/catalog/kepler-686_b/,,,,,
2784,Kepler-687,Transit,1.0,20.50586978,,,,628.0,15.398,4841.0,0.77,0.73,2016-05-10,Kepler-687 b,,,,3.52,2016.0,http://exoplanet.eu/catalog/kepler-687_b/,,,,,
2785,Kepler-688,Transit,1.0,3.89593684,,,,1247.0,15.725,5715.0,0.98,0.96,2016-05-10,Kepler-688 b,,,,9.76,2016.0,http://exoplanet.eu/catalog/kepler-688_b/,,,,,
2786,Kepler-689,Transit,1.0,22.36656079,,,,1044.0,15.583,5518.0,0.91,0.88,2016-05-10,Kepler-689 b,,,,2.89,2016.0,http://exoplanet.eu/catalog/kepler-689_b/,,,,,
2787,Kepler-69,Transit,2.0,13.722341,0.094,0.16,,,14.0,5638.0,0.81,0.93,2014-05-14,Kepler-69 b,779.0,,,2.24,2013.0,http://exoplanet.eu/catalog/kepler-69_b/,http://exoplanets.org/detail/Kepler-69_b,2013-05,4.4,G4 V,-0.097
2788,Kepler-69,Transit,2.0,242.4613,0.64,0.14,,,14.0,5638.0,0.81,0.93,2014-05-14,Kepler-69 c,299.0,,,1.71,2013.0,http://exoplanet.eu/catalog/kepler-69_c/,http://exoplanets.org/detail/Kepler-69_c,2013-05,4.4,G4 V,-0.097
2789,Kepler-690,Transit,1.0,7.74809437,,,,1653.0,15.67,5913.0,1.11,1.16,2016-05-10,Kepler-690 b,,,,5.95,2016.0,http://exoplanet.eu/catalog/kepler-690_b/,,,,,
2790,Kepler-691,Transit,1.0,8.114379,,,,239.0,15.877,3715.0,0.53,0.5,2016-05-10,Kepler-691 b,,,,2.09,2016.0,http://exoplanet.eu/catalog/kepler-691_b/,,,,,
2791,Kepler-692,Transit,1.0,21.81293494,,,,1000.0,15.54,5440.0,0.9,0.86,2016-05-10,Kepler-692 b,,,,3.11,2016.0,http://exoplanet.eu/catalog/kepler-692_b/,,,,,
2792,Kepler-693,Transit,1.0,15.37563332,,,,1002.0,16.422,4881.0,0.76,0.72,2016-05-10,Kepler-693 b,,,,10.18,2016.0,http://exoplanet.eu/catalog/kepler-693_b/,,,,,
2793,Kepler-694,Transit,1.0,6.36584161,,,,1023.0,15.09,5700.0,0.97,0.95,2016-05-10,Kepler-694 b,,,,2.8,2016.0,http://exoplanet.eu/catalog/kepler-694_b/,,,,,
2794,Kepler-695,Transit,1.0,3.04033042,,,,620.0,15.028,5181.0,0.84,0.8,2016-05-10,Kepler-695 b,,,,9.21,2016.0,http://exoplanet.eu/catalog/kepler-695_b/,,,,,
2795,Kepler-696,Transit,1.0,4.19042557,,,,1285.0,15.27,5903.0,1.06,1.08,2016-05-10,Kepler-696 b,,,,6.14,2016.0,http://exoplanet.eu/catalog/kepler-696_b/,,,,,
2796,Kepler-697,Transit,1.0,3.70987065,,,,1091.0,15.581,5513.0,0.92,0.88,2016-05-10,Kepler-697 b,,,,4.13,2016.0,http://exoplanet.eu/catalog/kepler-697_b/,,,,,
2797,Kepler-698,Transit,1.0,16.32976218,,,,1135.0,15.447,5612.0,0.94,0.91,2016-05-10,Kepler-698 b,,,,3.68,2016.0,http://exoplanet.eu/catalog/kepler-698_b/,,,,,
2798,Kepler-699,Transit,1.0,27.80756293,,,,888.0,15.482,5330.0,0.81,0.78,2016-05-10,Kepler-699 b,,,,14.11,2016.0,http://exoplanet.eu/catalog/kepler-699_b/,,,,,
2799,Kepler-7,Transit,1.0,4.8854892,0.06067,,0.14,,12.885,5933.0,1.36,1.97,2015-10-15,Kepler-7 b,1630.0,,140.16303,18.181,2009.0,http://exoplanet.eu/catalog/kepler-7_b/,http://exoplanets.org/detail/Kepler-7_b,2010-04,,,
2800,Kepler-700,Transit,1.0,80.8720639,,,,1061.0,15.201,5692.0,0.98,0.96,2016-05-10,Kepler-700 b,,,,5.99,2016.0,http://exoplanet.eu/catalog/kepler-700_b/,,,,,
2801,Kepler-701,Transit,1.0,10.35533177,,,,755.0,15.018,5343.0,0.88,0.84,2016-05-10,Kepler-701 b,,,,2.84,2016.0,http://exoplanet.eu/catalog/kepler-701_b/,,,,,
2802,Kepler-702,Transit,1.0,10.52629406,,,,892.0,15.305,5419.0,0.9,0.86,2016-05-10,Kepler-702 b,,,,9.17,2016.0,http://exoplanet.eu/catalog/kepler-702_b/,,,,,
2803,Kepler-703,Transit,1.0,4.58352176,,,,1482.0,15.287,6185.0,1.18,1.27,2016-05-10,Kepler-703 b,,,,8.2,2016.0,http://exoplanet.eu/catalog/kepler-703_b/,,,,,
2804,Kepler-704,Transit,1.0,3.76182115,,,,1054.0,15.257,5616.0,0.97,0.96,2016-05-10,Kepler-704 b,,,,2.61,2016.0,http://exoplanet.eu/catalog/kepler-704_b/,,,,,
2805,Kepler-705,Transit,1.0,56.0560538,,,,251.0,15.849,3722.0,0.53,0.51,2016-05-10,Kepler-705 b,,,,2.11,2016.0,http://exoplanet.eu/catalog/kepler-705_b/,,,,,
2806,Kepler-706,Transit,1.0,41.40831347,,,,810.0,15.196,5394.0,0.87,0.84,2016-05-10,Kepler-706 b,,,,13.17,2016.0,http://exoplanet.eu/catalog/kepler-706_b/,,,,,
2807,Kepler-707,Transit,1.0,2.23749275,,,,626.0,15.001,5099.0,0.8,0.76,2016-05-10,Kepler-707 b,,,,1.33,2016.0,http://exoplanet.eu/catalog/kepler-707_b/,,,,,
2808,Kepler-708,Transit,1.0,3.16789194,,,,1241.0,15.533,5692.0,0.97,0.96,2016-05-10,Kepler-708 b,,,,2.93,2016.0,http://exoplanet.eu/catalog/kepler-708_b/,,,,,
2809,Kepler-709,Transit,1.0,16.08524954,,,,668.0,15.219,5071.0,0.8,0.77,2016-05-10,Kepler-709 b,,,,2.92,2016.0,http://exoplanet.eu/catalog/kepler-709_b/,,,,,
2810,Kepler-710,Transit,1.0,4.34728553,,,,919.0,15.024,5611.0,0.94,0.91,2016-05-10,Kepler-710 b,,,,1.88,2016.0,http://exoplanet.eu/catalog/kepler-710_b/,,,,,
2811,Kepler-711,Transit,1.0,23.58914398,,,,664.0,15.316,5222.0,0.84,0.8,2016-05-10,Kepler-711 b,,,,3.41,2016.0,http://exoplanet.eu/catalog/kepler-711_b/,,,,,
2812,Kepler-712,Transit,2.0,21.02247699,,,,944.0,15.859,5148.0,0.84,0.78,2016-05-10,Kepler-712 b,,,,3.41,2016.0,http://exoplanet.eu/catalog/kepler-712_b/,,,,,
2813,Kepler-712,Transit,2.0,226.89047,,,,944.0,15.859,5148.0,0.84,0.78,2016-05-10,Kepler-712 c,,,,4.85,2016.0,http://exoplanet.eu/catalog/kepler-712_c/,,,,,
2814,Kepler-713,Transit,1.0,7.411141,,,,1003.0,15.031,5785.0,0.98,0.99,2016-05-10,Kepler-713 b,,,,2.48,2016.0,http://exoplanet.eu/catalog/kepler-713_b/,,,,,
2815,Kepler-714,Transit,1.0,8.09888799,,,,1460.0,15.261,5995.0,1.09,1.12,2016-05-10,Kepler-714 b,,,,9.67,2016.0,http://exoplanet.eu/catalog/kepler-714_b/,,,,,
2816,Kepler-715,Transit,1.0,10.00652995,,,,1214.0,15.063,5871.0,1.04,1.04,2016-05-10,Kepler-715 b,,,,3.75,2016.0,http://exoplanet.eu/catalog/kepler-715_b/,,,,,
2817,Kepler-716,Transit,1.0,10.37168453,,,,675.0,15.193,5099.0,0.83,0.78,2016-05-10,Kepler-716 b,,,,2.9,2016.0,http://exoplanet.eu/catalog/kepler-716_b/,,,,,
2818,Kepler-717,Transit,1.0,4.40840023,,,,1126.0,15.662,5485.0,0.88,0.85,2016-05-10,Kepler-717 b,,,,2.42,2016.0,http://exoplanet.eu/catalog/kepler-717_b/,,,,,
2819,Kepler-718,Transit,1.0,2.0523499,,,,1520.0,15.257,6191.0,1.18,1.3,2016-05-10,Kepler-718 b,,,,16.56,2016.0,http://exoplanet.eu/catalog/kepler-718_b/,,,,,
2820,Kepler-719,Transit,1.0,5.00731778,,,,1427.0,15.813,5777.0,0.99,0.98,2016-05-10,Kepler-719 b,,,,8.52,2016.0,http://exoplanet.eu/catalog/kepler-719_b/,,,,,
2821,Kepler-720,Transit,1.0,4.70832654,,,,880.0,15.113,5618.0,0.95,0.92,2016-05-10,Kepler-720 b,,,,8.41,2016.0,http://exoplanet.eu/catalog/kepler-720_b/,,,,,
2822,Kepler-721,Transit,1.0,5.39202539,,,,848.0,15.651,5075.0,0.82,0.78,2016-05-10,Kepler-721 b,,,,2.64,2016.0,http://exoplanet.eu/catalog/kepler-721_b/,,,,,
2823,Kepler-722,Transit,2.0,4.09357325,,,,1375.0,15.399,5863.0,1.03,1.05,2016-05-10,Kepler-722 b,,,,2.63,2016.0,http://exoplanet.eu/catalog/kepler-722_b/,,,,,
2824,Kepler-722,Transit,2.0,105.144749,,,,1375.0,15.399,5863.0,1.03,1.05,2016-05-10,Kepler-722 c,,,,2.82,2016.0,http://exoplanet.eu/catalog/kepler-722_c/,,,,,
2825,Kepler-723,Transit,1.0,4.08227507,,,,965.0,15.198,5539.0,0.92,0.89,2016-05-10,Kepler-723 b,,,,12.19,2016.0,http://exoplanet.eu/catalog/kepler-723_b/,,,,,
2826,Kepler-724,Transit,1.0,3.31494634,,,,862.0,15.142,5437.0,0.9,0.86,2016-05-10,Kepler-724 b,,,,3.29,2016.0,http://exoplanet.eu/catalog/kepler-724_b/,,,,,
2827,Kepler-725,Transit,1.0,39.64317811,,,,778.0,15.011,5363.0,0.88,0.84,2016-05-10,Kepler-725 b,,,,10.63,2016.0,http://exoplanet.eu/catalog/kepler-725_b/,,,,,
2828,Kepler-726,Transit,1.0,21.80451088,,,,838.0,15.067,5452.0,0.88,0.85,2016-05-10,Kepler-726 b,,,,3.26,2016.0,http://exoplanet.eu/catalog/kepler-726_b/,,,,,
2829,Kepler-727,Transit,1.0,5.15448442,,,,892.0,15.365,5441.0,0.89,0.86,2016-05-10,Kepler-727 b,,,,2.53,2016.0,http://exoplanet.eu/catalog/kepler-727_b/,,,,,
2830,Kepler-728,Transit,1.0,5.74347727,,,,1236.0,15.543,5660.0,0.95,0.93,2016-05-10,Kepler-728 b,,,,3.34,2016.0,http://exoplanet.eu/catalog/kepler-728_b/,,,,,
2831,Kepler-729,Transit,1.0,3.16635371,,,,1271.0,15.603,5633.0,0.94,0.91,2016-05-10,Kepler-729 b,,,,3.58,2016.0,http://exoplanet.eu/catalog/kepler-729_b/,,,,,
2832,Kepler-730,Transit,1.0,6.49168426,,,,1455.0,15.649,5726.0,1.0,1.01,2016-05-10,Kepler-730 b,,,,9.21,2016.0,http://exoplanet.eu/catalog/kepler-730_b/,,,,,
2833,Kepler-731,Transit,1.0,3.85560355,,,,1311.0,15.272,5849.0,1.03,1.06,2016-05-10,Kepler-731 b,,,,13.88,2016.0,http://exoplanet.eu/catalog/kepler-731_b/,,,,,
2834,Kepler-732,Transit,2.0,9.46781405,,,,150.0,15.073,3631.0,0.49,0.46,2016-05-10,Kepler-732 b,,,,2.18,2016.0,http://exoplanet.eu/catalog/kepler-732_b/,,,,,
2835,Kepler-732,Transit,2.0,0.89304124,,,,150.0,15.073,3631.0,0.49,0.46,2016-05-10,Kepler-732 c,,,,1.27,2016.0,http://exoplanet.eu/catalog/kepler-732_c/,,,,,
2836,Kepler-733,Transit,1.0,20.83424726,,,,980.0,15.412,5418.0,0.9,0.86,2016-05-10,Kepler-733 b,,,,2.82,2016.0,http://exoplanet.eu/catalog/kepler-733_b/,,,,,
2837,Kepler-734,Transit,1.0,6.10485286,,,,553.0,15.017,5326.0,0.85,0.78,2016-05-10,Kepler-734 b,,,,3.56,2016.0,http://exoplanet.eu/catalog/kepler-734_b/,,,,,
2838,Kepler-735,Transit,1.0,11.51516988,,,,790.0,15.386,5107.0,0.85,0.8,2016-05-10,Kepler-735 b,,,,2.95,2016.0,http://exoplanet.eu/catalog/kepler-735_b/,,,,,
2839,Kepler-736,Transit,1.0,3.60147201,,,,1007.0,15.733,5217.0,0.86,0.81,2016-05-10,Kepler-736 b,,,,2.93,2016.0,http://exoplanet.eu/catalog/kepler-736_b/,,,,,
2840,Kepler-737,Transit,1.0,28.59915399,,,,195.0,15.19,3813.0,0.51,0.48,2016-05-10,Kepler-737 b,,,,1.96,2016.0,http://exoplanet.eu/catalog/kepler-737_b/,,,,,
2841,Kepler-738,Transit,1.0,24.58721573,,,,992.0,15.598,5327.0,0.86,0.82,2016-05-10,Kepler-738 b,,,,2.5,2016.0,http://exoplanet.eu/catalog/kepler-738_b/,,,,,
2842,Kepler-739,Transit,1.0,12.53248465,,,,1128.0,15.485,5601.0,0.93,0.9,2016-05-10,Kepler-739 b,,,,3.32,2016.0,http://exoplanet.eu/catalog/kepler-739_b/,,,,,
2843,Kepler-74,Transit,1.0,7.340711,0.0781,0.0,0.88,1330.0,14.23,6000.0,1.18,1.12,2015-01-29,Kepler-74 b,1078.0,,200.22,10.76,2013.0,http://exoplanet.eu/catalog/kepler-74_b/,http://exoplanets.org/detail/Kepler-74_b,2013-06,3.8,F8 V,
2844,Kepler-740,Transit,1.0,3.58410122,,,,1262.0,15.954,5438.0,0.91,0.87,2016-05-10,Kepler-740 b,,,,4.57,2016.0,http://exoplanet.eu/catalog/kepler-740_b/,,,,,
2845,Kepler-741,Transit,1.0,7.03902374,,,,1530.0,15.067,6129.0,1.16,1.24,2016-05-10,Kepler-741 b,,,,2.97,2016.0,http://exoplanet.eu/catalog/kepler-741_b/,,,,,
2846,Kepler-742,Transit,1.0,8.36086824,,,,499.0,15.223,4642.0,0.76,0.71,2016-05-10,Kepler-742 b,,,,3.24,2016.0,http://exoplanet.eu/catalog/kepler-742_b/,,,,,
2847,Kepler-743,Transit,1.0,3.17926292,,,,258.0,12.55,5486.0,0.94,0.85,2016-05-10,Kepler-743 b,,,,1.21,2016.0,http://exoplanet.eu/catalog/kepler-743_b/,,,,,
2848,Kepler-744,Transit,1.0,12.06222443,,,,486.0,13.581,5594.0,0.94,0.93,2016-05-10,Kepler-744 b,,,,1.62,2016.0,http://exoplanet.eu/catalog/kepler-744_b/,,,,,
2849,Kepler-745,Transit,1.0,9.93143556,,,,1199.0,15.214,5849.0,1.04,1.04,2016-05-10,Kepler-745 b,,,,2.16,2016.0,http://exoplanet.eu/catalog/kepler-745_b/,,,,,
2850,Kepler-746,Transit,1.0,3.48159251,,,,450.0,13.615,5418.0,0.91,0.93,2016-05-10,Kepler-746 b,,,,1.11,2016.0,http://exoplanet.eu/catalog/kepler-746_b/,,,,,
